62211,7450,0.210042,movie
62211,258509,0.208333,movie
62211,16508,0.208333,movie
62211,16690,0.20016,movie
62211,10198,0.20016,movie
8373,1858,0.40328,movie
8373,38356,0.369136,movie
8373,91314,0.318788,movie
8373,2080,0.235702,movie
8373,43630,0.235702,movie
8373,271110,0.20702,movie
8373,25763,0.20702,movie
8373,33106,0.204124,movie
8373,118340,0.20016,movie
8373,228150,0.198148,movie
8373,68818,0.19245,movie
8373,72431,0.19245,movie
8373,76341,0.188562,movie
8373,8831,0.182574,movie
8373,99861,0.182574,movie
91314,8373,0.318788,movie
91314,38356,0.256748,movie
91314,1858,0.252447,movie
91314,87421,0.218687,movie
91314,200,0.214397,movie
91314,47933,0.206598,movie
91314,76757,0.204479,movie
91314,146631,0.203321,movie
91314,205126,0.199778,movie
91314,2114,0.197546,movie
91314,62,0.191273,movie
91314,68179,0.187409,movie
91314,99861,0.186248,movie
91314,19995,0.184787,movie
91314,61984,0.18456,movie
68728,630,0.201008,movie
68728,76285,0.2,movie
68728,10140,0.196419,movie
68728,181533,0.19245,movie
68728,56715,0.19245,movie
68728,41513,0.189258,movie
68728,4935,0.185695,movie
68728,59981,0.184466,movie
68728,411,0.181444,movie
68728,675,0.180021,movie
68728,6435,0.177915,movie
68728,674,0.177915,movie
68728,3587,0.177667,movie
68728,116711,0.176777,movie
68728,208763,0.175075,movie
102382,1930,0.426833,movie
102382,559,0.329998,movie
102382,557,0.297683,movie
102382,266647,0.2726,movie
102382,9870,0.264964,movie
102382,879,0.254096,movie
102382,16538,0.23399,movie
102382,558,0.232737,movie
102382,29406,0.232565,movie
102382,157185,0.224179,movie
102382,49730,0.196992,movie
102382,1979,0.196932,movie
102382,1452,0.194325,movie
102382,41733,0.191446,movie
102382,11812,0.19139,movie
20526,1858,0.281387,movie
20526,62,0.248734,movie
20526,1090,0.225913,movie
20526,10535,0.222998,movie
20526,10991,0.214886,movie
20526,10413,0.213201,movie
20526,157350,0.213201,movie
20526,262504,0.2111,movie
20526,9355,0.201008,movie
20526,43630,0.201008,movie
20526,17431,0.193952,movie
20526,10950,0.193122,movie
20526,27004,0.192669,movie
20526,9682,0.189934,movie
20526,10048,0.189934,movie
49013,920,0.413284,movie
49013,57800,0.33541,movie
49013,49519,0.334077,movie
49013,17711,0.333333,movie
49013,11451,0.312772,movie
49013,294512,0.312731,movie
49013,145220,0.291667,movie
49013,46256,0.290957,movie
49013,62206,0.290957,movie
49013,2023,0.284268,movie
49013,13053,0.283473,movie
49013,15511,0.282889,movie
49013,20542,0.278019,movie
49013,302688,0.272166,movie
49013,14405,0.272166,movie
44912,76757,0.251976,movie
44912,146631,0.244285,movie
44912,166424,0.241225,movie
44912,99861,0.236682,movie
44912,46529,0.236403,movie
44912,1979,0.229167,movie
44912,8536,0.220113,movie
44912,205126,0.21541,movie
44912,11411,0.212167,movie
44912,72710,0.210819,movie
44912,7450,0.19803,movie
44912,76338,0.19803,movie
44912,1255,0.19803,movie
44912,13475,0.195837,movie
44912,38050,0.19518,movie
10193,862,0.449073,movie
10193,863,0.428174,movie
10193,6957,0.295689,movie
10193,59861,0.21541,movie
10193,10567,0.210675,movie
10193,35,0.210042,movie
10193,10708,0.204124,movie
10193,137106,0.202073,movie
10193,38757,0.192879,movie
10193,14444,0.191533,movie
10193,13053,0.190941,movie
10193,73247,0.186339,movie
10193,239897,0.186339,movie
10193,9023,0.184637,movie
10193,9297,0.180579,movie
534,218,0.405751,movie
534,280,0.396203,movie
534,87101,0.350534,movie
534,296,0.326396,movie
534,20504,0.301511,movie
534,12244,0.286147,movie
534,131631,0.272166,movie
534,198663,0.261116,movie
534,290370,0.255155,movie
534,9659,0.245495,movie
